,index,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2450,47450,2iEGj7kAwH7HAa5epwYwLB,AC/DC,Iron Man 2,Back In Black,56,255640,False,0.437,0.713,9,-5.698,1,0.0353,0.00945,0.00967,0.0946,0.77,93.618,4,hard-rock
2451,47451,13Mkm26hUhmdgjRjiPZ36o,STEELHEART,Steelheart,She's Gone,55,391560,False,0.401,0.497,0,-12.814,0,0.0362,0.00422,0.198,0.154,0.145,136.919,4,hard-rock
2452,47452,7w6PJe5KBPyvuRYxFkPssC,Ozzy Osbourne,No More Tears (Expanded Edition),No More Tears,68,443240,False,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,4,hard-rock
2453,47453,6s4E1Wsbq5X9eHWprIQXIB,Welshly Arms,No Place Is Home,Sanctuary,59,227546,False,0.53,0.718,0,-6.481,1,0.0363,0.00474,0.0,0.0758,0.354,76.996,4,hard-rock
2454,47454,1kvq7ksGQWSyRysYYNd6lu,Mötley Crüe,Theatre Of Pain,Home Sweet Home,28,239666,False,0.397,0.776,5,-6.339,1,0.0381,0.0983,4.09e-06,0.189,0.127,76.301,4,hard-rock
2455,47455,1aZLIbKEdsyqxyD6iNcrbA,Def Leppard,Hysteria,Pour Some Sugar On Me,65,267306,False,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,4,hard-rock
2456,47456,2lFFiNm0XtgJ6wkdncTB4k,The Cars,Heartbeat City (Expanded Edition),Drive - 2017 Remaster,70,234332,False,0.261,0.703,6,-7.871,1,0.0414,0.115,0.00078,0.102,0.405,83.495,4,hard-rock
2457,47457,2z71jdeVcC782NgsYZ6N8q,Black Sabbath,Paranoid,Paranoid (2012 - Remaster),28,166693,False,0.415,0.647,4,-12.021,0,0.0696,4.14e-05,0.000847,0.208,0.409,163.047,4,hard-rock
2458,47458,0qbV4e18lWrTTxlswVoLbI,Metallica,Death Magnetic,The Unforgiven III,60,466586,False,0.297,0.692,4,-5.625,0,0.0344,0.00196,3.75e-06,0.115,0.103,121.52,4,hard-rock
2459,47459,72hpTHMLFrO4ErhSQl2FhZ,Van Halen,Balance,Can't Stop Lovin' You,63,247466,False,0.592,0.898,9,-5.194,1,0.0358,0.143,2.29e-06,0.229,0.537,118.006,4,hard-rock
2460,47460,0ElAcOj8tudMA6X6KZ7SMO,Black Sabbath,Master of Reality,Children of the Grave (2009 - Remaster),29,315893,False,0.337,0.722,6,-11.384,1,0.0478,0.0352,0.052,0.101,0.28,149.103,4,hard-rock
2461,47461,2NPHU2WJaI3rrtCNNuQ8L1,Dorothy,ROCKISDEAD,Raise Hell,61,181868,False,0.547,0.693,6,-6.404,1,0.0264,0.0224,0.0,0.523,0.716,79.963,4,hard-rock
2462,47462,0NHBt8bp6tloebOWV3U3fN,Scorpions,Face The Heat,Under The Same Sun,56,293733,False,0.377,0.84,2,-6.022,1,0.1,0.0128,2.71e-05,0.102,0.311,150.349,4,hard-rock
2463,47463,4ywWJqYKOwaVVh9xXARWUS,Led Zeppelin,Led Zeppelin III (Remaster),Tangerine - Remaster,64,191827,False,0.306,0.398,6,-12.767,1,0.0412,0.0857,6.02e-05,0.0756,0.0948,85.622,4,hard-rock
2464,47464,6UB9mShVLbMm0W4e6vud4C,Metallica,Master Of Puppets (Remastered),Battery,65,312360,False,0.481,0.928,11,-8.799,0,0.0672,0.00022,0.558,0.106,0.427,96.699,4,hard-rock
2465,47465,5TNhjanmvwvmjCz2WYwSAv,Ghost,Meliora (Deluxe Edition),Square Hammer,66,239293,False,0.53,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.747,129.983,4,hard-rock
2466,47466,0RO9W1xJoUEpq5MEelddFb,Led Zeppelin,Led Zeppelin IV (Remaster),Stairway to Heaven - Remaster,61,482830,False,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4,hard-rock
2467,47467,6L5BZEcZmD6RBJnimzlyKr,The Moody Blues,Days Of Future Passed (Deluxe Version),Nights In White Satin - Single Version / Mono,68,269106,False,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,4,hard-rock
2468,47468,0cJPLFrlV7TTCyPLupHzcH,The Who,Who's Next (Deluxe Edition),Won't Get Fooled Again - Original Album Version,67,511400,False,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,4,hard-rock
2469,47469,56k2ztFw7hQRzDeoe80pJo,Ghost,Seven Inches Of Satanic Panic,Kiss The Go-Goat,71,195693,False,0.469,0.851,10,-4.147,1,0.0547,0.000213,7.86e-06,0.154,0.549,130.053,4,hard-rock
2470,47470,1Gqpa08T7eBAvPQj9O9L2Q,"Fear, and Loathing in Las Vegas",All That We Have Now,Just Awake,58,218573,False,0.357,0.98,5,-1.286,0,0.153,0.00143,0.0,0.196,0.567,191.147,4,hard-rock
2471,47471,2o4u19nlQWOGg5mLanT7Pg,KISS,Hot In The Shade,Forever,64,232640,False,0.435,0.666,6,-10.596,1,0.031,0.254,1.4e-05,0.0541,0.566,176.431,4,hard-rock
2472,47472,6gQUbFwwdYXlKdmqRoWKJe,Aerosmith,Permanent Vacation,Dude (Looks Like A Lady),71,265773,False,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,4,hard-rock
2473,47473,2ov8L95QD25TLpZAZPYWXL,Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),Mr. Crowley,66,302647,False,0.307,0.748,2,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,4,hard-rock
2474,47474,5gys5nzVQIYhgHIfiOJYva,REO Speedwagon,Hi Infidelity (30th Anniversary Edition),Take It On the Run,68,239680,False,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,4,hard-rock
2475,47475,0WTc2jsUgF4Y2MOz0aYvsR,Megadeth,Hidden Treasures,Paranoid,65,152600,True,0.355,0.973,4,-7.004,0,0.071,0.000359,0.154,0.142,0.628,187.385,4,hard-rock
2476,47476,05NYcsjJwOYq4jIiKPVj9p,The Black Crowes,Shake Your Money Maker,Hard To Handle,72,188066,False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,hard-rock
2477,47477,1TAwDeEPPPLQNSFwUhHvaH,Pitty,Agora Só Falta Você - Single,Agora Só Falta Você,40,224160,False,0.56,0.866,7,-5.74,1,0.0478,0.0215,0.0,0.0685,0.756,128.028,4,hard-rock
2478,47478,5F38bWepavLdPnAP0s22Xo,Los Prisioneros,"Ni Por La Razón, Ni Por La Fuerza (Edición Especial)",We Are Sudamerican Rockers,40,215226,False,0.844,0.589,2,-9.859,1,0.212,0.184,0.0,0.103,0.962,141.462,4,hard-rock
2479,47479,7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,Toulouse Street,Listen to the Music,76,227266,False,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4,hard-rock
2480,47480,1UBQ5GK8JaQjm5VbkBZY66,ZZ Top,Eliminator,Sharp Dressed Man - 2008 Remaster,73,258026,False,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4,hard-rock
2481,47481,2GHBe8pqsAp0CE3sPRhSO9,Charlie Brown Jr.,"Preço Curto, Prazo Longo",Hoje De Noite,40,160960,False,0.716,0.868,11,-4.259,1,0.0332,0.098,6.38e-05,0.264,0.69,120.124,4,hard-rock
2482,47482,3RtP7chdHFagVWsEmi1yux,Charlie Brown Jr.,"Ritmo, Ritual E Responsa",Be Myself,40,273800,False,0.615,0.963,10,-4.776,0,0.0664,0.0634,0.0,0.151,0.547,103.269,4,hard-rock
2483,47483,5u5F7qLDvZjBSktaDp4HxB,AC/DC,The Razors Edge,Moneytalks,67,225946,False,0.649,0.903,7,-3.677,1,0.0318,0.000841,0.000351,0.122,0.412,121.841,4,hard-rock
2484,47484,17lu4tymfnhmcIDlzBbtAb,AC/DC,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),67,344240,False,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,4,hard-rock
2485,47485,4vQnWwYBGabKpAoYLfinQp,Pitty,Anacrônico,Anacrônico,40,192106,False,0.483,0.868,0,-6.083,1,0.14,0.014,0.0,0.487,0.561,138.111,4,hard-rock
2486,47486,2a27gwEh6aLVvELpizfrcr,Charlie Brown Jr.,Camisa 10 joga bola até na chuva,Viver dias de sol,40,259240,False,0.508,0.951,5,-3.843,0,0.0554,0.0138,0.000312,0.114,0.573,105.228,4,hard-rock
2487,47487,73Lkj6zuRBzmUJVljC3lcV,Rodox,Rodox,De costas para o mar,40,260613,False,0.469,0.961,7,-4.871,1,0.036,2.61e-05,0.000704,0.101,0.781,150.021,4,hard-rock
2488,47488,01yDjImCcOaHDT4uy6VOPw,Los Prisioneros,La Voz de los '80 (Edición 30 Años),Brigada de Negro,41,226442,False,0.639,0.638,0,-7.332,1,0.0344,0.488,0.0,0.187,0.898,145.559,4,hard-rock
2489,47489,4hXfkCgImL8rhqlppBrDPj,Charlie Brown Jr.,Chegou Quem Faltava - Volume 2 (Ao Vivo),Não é Sério - Ao Vivo - Chegou Quem Faltava,40,257604,False,0.247,0.835,1,-6.628,1,0.0422,0.128,1.36e-06,0.856,0.338,99.978,4,hard-rock
2490,47490,64tUOtVFZN98cx48rQEW5T,Dead Fish,Zero e Um,A Urgência,39,181333,False,0.519,0.97,4,-3.252,0,0.126,0.000904,2.81e-05,0.119,0.187,97.836,4,hard-rock
2491,47491,5bW5BtZD24h2zAAaFKet2M,Charlie Brown Jr.,Nadando Com Os Tubarões,Pra Mais Tarde Fazermos A Cabeça,40,180960,False,0.617,0.823,1,-4.782,1,0.172,0.407,0.0,0.0955,0.821,80.245,4,hard-rock
2492,47492,0RlvZoIzkQdr5VucJGFEPH,Pitty;Lazzo Matumbi,Matriz,Noite Inteira,40,314893,False,0.65,0.877,0,-4.03,1,0.0329,0.00905,1.15e-06,0.294,0.787,121.986,4,hard-rock
2493,47493,40xlAc8cl5zYZRgiJ4VDiU,Faith No More,The Real Thing (Deluxe Edition),Falling to Pieces,41,313573,False,0.545,0.919,2,-7.679,1,0.0484,0.00272,0.00511,0.0977,0.387,104.366,4,hard-rock
2494,47494,1m1yOOUMSoObnB13xhtXFx,Rosa Tattooada,Rosa Tattooada,O Inferno Vai Ter Que Esperar,39,179333,False,0.548,0.505,1,-13.043,1,0.0337,0.109,1.58e-06,0.109,0.474,146.206,4,hard-rock
2495,47495,1lGJG7xbPfctagSQNv0t9A,Charlie Brown Jr.,Transpiração Contínua Prolongada - Edição Comemorativa,Charlie Brown Jr.,40,191982,False,0.705,0.953,1,-3.128,1,0.149,0.038,0.0,0.0586,0.633,108.243,4,hard-rock
2496,47496,732FW0hz2lljtNnULJfHa7,Acústicos & Valvulados,Diamantes Verdadeiros,Remédio,40,183840,False,0.496,0.933,2,-1.82,1,0.0383,8.91e-05,0.000271,0.469,0.666,130.073,4,hard-rock
2497,47497,73lIldE4SbKxglgJXiQ7cd,Matanza,Música para Beber e Brigar,Maldito Hippie Sujo,40,176400,False,0.378,0.991,9,-2.897,1,0.0779,0.00526,0.0,0.371,0.754,164.969,4,hard-rock
2498,47498,2tqfqPGsrngNCqdTPpyCmT,Charlie Brown Jr.,Transpiração Continua Prolongada,Gimme O Anel,40,170000,False,0.748,0.741,1,-2.364,1,0.0315,0.108,0.00059,0.0638,0.862,117.344,4,hard-rock
2499,47499,77mnypCdtuUwwQszzh2CKi,Raimundos,Acústico - Ao Vivo,Gordelícia - Ao Vivo | Acústico,40,219328,False,0.499,0.978,10,-4.219,0,0.108,0.254,1.08e-06,0.866,0.479,174.087,4,hard-rock
2500,47500,3yiyZW5sYNg3VvIejh10sK,Ghost,Infestissumam,Year Zero,65,350186,True,0.469,0.705,7,-5.134,1,0.0458,0.0304,0.0155,0.659,0.137,122.025,4,hard-rock
2501,47501,1bp2IO61zbQrbWNmKKxg3f,Steve Miller Band,The Joker,The Joker,74,264503,False,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4,hard-rock
2502,47502,1SDiiE3v2z89VxC3aVRKHQ,Led Zeppelin,Led Zeppelin III (Remaster),Since I've Been Loving You - Remaster,62,444148,False,0.393,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,3,hard-rock
2503,47503,6OBXfbbmE0enkSn1wmbqlX,Medulla;Martin,Deus e o Átomo,Abraço,39,217638,False,0.581,0.524,11,-9.023,0,0.0451,0.244,0.0914,0.222,0.215,120.3,4,hard-rock
2504,47504,57DRDn3OKZyKQniRNAjYIQ,White Lion,Mane Attraction,Til Death Do Us Part,54,326826,False,0.493,0.476,10,-10.485,1,0.0287,0.0418,0.0,0.147,0.149,122.481,4,hard-rock
2505,47505,7L93GESzq43UkKUt5FsOCq,House Of Pain,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],Jump Around - 30 Years Remaster,74,218546,True,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,4,hard-rock
2506,47506,5gZvCXCk93m6PE2kWJIV0s,Charlie Brown Jr.,"Ritmo, Ritual E Responsa",Beco Sem Saída,39,237240,False,0.516,0.538,8,-11.22,1,0.0287,0.129,0.000108,0.131,0.421,151.056,4,hard-rock
2507,47507,5PkfL56EWMQlFrIakXjrsV,Iron Maiden,From Fear to Eternity: The Best of 1990 - 2010,Dance Of Death,41,517173,False,0.298,0.868,4,-5.055,0,0.0879,0.0705,0.00691,0.139,0.3,130.457,4,hard-rock
2508,47508,2iVQMhKnFZqomOhcGv340f,The Phantoms,"Take The World, Vol. 1 - EP",Watch Me,53,214874,False,0.559,0.606,0,-6.857,1,0.0321,0.0613,0.0,0.095,0.503,79.98,4,hard-rock
2509,47509,77NNZQSqzLNqh2A9JhLRkg,Journey,The Essential Journey,Don't Stop Believin',72,248906,False,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,4,hard-rock
2510,47510,1HNJU5jqp2LlIHqsdrjVUo,Led Zeppelin,Led Zeppelin III (Deluxe Edition),The Immigrant Song - Alternate Mix,59,147272,False,0.623,0.849,11,-10.03,1,0.0458,0.0353,0.109,0.279,0.746,113.014,4,hard-rock
2511,47511,20j7B6mL9gnNvG3ic6Vwh5,The Hives,Veni Vidi Vicious,Hate To Say I Told You So,69,200693,False,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,4,hard-rock
2512,47512,2hngAqZosbB3oYHYzsbtM9,Mr. Big,Lean Into It (30th Anniversary Edition),Just Take My Heart - 2021 Remastered,51,263840,False,0.508,0.282,0,-13.072,1,0.04,0.496,0.0,0.116,0.18,169.647,4,hard-rock
2513,47513,7n3WO6ESKS1uCI9fgkGs66,Ten Years After,A Space in Time (Deluxe Version),I'd Love to Change the World - 2004 Remaster,67,224133,False,0.383,0.516,9,-12.032,0,0.0344,0.202,0.193,0.114,0.371,118.144,4,hard-rock
2514,47514,3MjrueDQKVr6xDDseZwhEd,Royal Blood,Royal Blood,Figure It Out,67,183602,False,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4,hard-rock
2515,47515,60TYdVs6TWIsAJ1MPRdv59,Blue Öyster Cult,Blue Oyster Cult,Then Came the Last Days of May,61,210546,False,0.367,0.609,9,-11.221,0,0.0457,0.301,0.0243,0.196,0.443,149.386,4,hard-rock
2516,47516,4OMu5a8sFpcRCPCcsoEaov,Led Zeppelin,Led Zeppelin,Babe I'm Gonna Leave You - 1990 Remaster,62,401066,False,0.404,0.435,4,-12.045,0,0.0323,0.246,0.00074,0.156,0.156,136.058,4,hard-rock
2517,47517,3jagGO7eHHuaD53ibehkux,Mastodon,Leviathan,Blood and Thunder,65,228586,False,0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,4,hard-rock
2518,47518,5hhVpGIBlqAU5yJEOmrk5o,Led Zeppelin,In Through the out Door (Remaster),All My Love - Remaster,65,353720,False,0.554,0.791,7,-8.326,1,0.0288,0.113,1.76e-05,0.166,0.697,91.108,4,hard-rock
2519,47519,0sfdiwck2xr4PteGOdyOfz,AC/DC,POWER UP,Shot In The Dark,63,185133,False,0.599,0.787,2,-4.708,1,0.0338,2.07e-05,5.27e-05,0.064,0.822,114.065,4,hard-rock
2520,47520,4OMgqSsMbVhPCFnivcNAqh,Black Sabbath,The Dio Years (Bonus Track Version),Heaven and Hell - 2007 Remaster,32,418973,False,0.311,0.694,3,-8.203,0,0.0308,0.0115,0.0379,0.15,0.321,87.807,4,hard-rock
2521,47521,2vNw57KPaYDzkyPxXYUORX,Guns N' Roses,Appetite For Destruction,Nightrain,64,266173,True,0.4,0.992,6,-6.995,1,0.0725,0.107,0.0117,0.179,0.243,149.412,4,hard-rock
2522,47522,6WE7jSshLCuVKoCmobVKVf,Led Zeppelin,Led Zeppelin II (1994 Remaster),Heartbreaker - 1990 Remaster,64,254133,False,0.403,0.709,9,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,4,hard-rock
2523,47523,4ItljeeAXtHsnsnnQojaO2,Led Zeppelin,Houses of the Holy (Deluxe Edition),D'yer Mak'er - Remaster,66,262748,False,0.525,0.929,9,-8.56,0,0.0784,0.262,2.9e-05,0.0754,0.556,163.503,4,hard-rock
2524,47524,1brpdmqkx3kSxyqzqXfW7J,KISS,Animalize,Heaven's On Fire,68,201400,False,0.679,0.866,0,-6.053,1,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,4,hard-rock
2525,47525,6xq5DxZWGgdStAxGAil0yw,Rainbow,Down To Earth,Since You Been Gone,68,197160,False,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-06,0.471,0.915,120.814,4,hard-rock
2526,47526,17lu4tymfnhmcIDlzBbtAb,AC/DC,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),67,344240,False,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,4,hard-rock
2527,47527,71SvEDmsOwIWw1IozsZoMA,Journey,Departure,Any Way You Want It,73,201693,False,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4,hard-rock
2528,47528,0ZE0ejtOJdKIWY8klucX8L,Titãs,Cabeça Dinossauro,Homem primata,39,210306,False,0.636,0.731,1,-12.533,1,0.0314,0.00955,5.99e-06,0.0226,0.933,81.422,4,hard-rock
2529,47529,0z4fJEy4zHxM4SkPUk5XEX,Titãs,Go Back (Ao vivo),Marvin - Ao vivo,39,261398,False,0.687,0.749,11,-8.328,1,0.0527,0.265,1.18e-06,0.231,0.848,88.03,4,hard-rock
2530,47530,3crEgyJirvORcdm3uLhynF,Titãs,Domingo,Domingo,39,244533,False,0.482,0.939,7,-3.779,1,0.0395,0.000433,0.00569,0.343,0.961,144.77,4,hard-rock
2531,47531,4wYq5wugZDzQiMZQYG4wVB,AC/DC,Let There Be Rock,Whole Lotta Rosie,65,333800,False,0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,4,hard-rock
2532,47532,38TKoPHawUi6MEcz7I4GKh,Charlie Brown Jr.,De 1997 A 2007,Uma Criança Com Seu Olhar,39,251794,False,0.558,0.699,5,-8.608,0,0.0362,0.0657,0.000259,0.161,0.83,152.098,4,hard-rock
2533,47533,2wk3rEvm71VGkUi7XBX3uT,Charlie Brown Jr.;Negra Li,A Arte De Charlie Brown Jr.,Não É Sério - Acoustic,39,291200,False,0.734,0.819,1,-4.582,1,0.0481,0.0353,7.61e-06,0.0912,0.746,92.105,4,hard-rock
2534,47534,5wHu5Ht9C8tJ9L6HIxpb9c,Fiskales Ad-Hok,Fiesta,Resistiré,40,128573,False,0.325,0.933,5,-6.583,0,0.0504,4.06e-05,0.000489,0.377,0.806,78.66,4,hard-rock
2535,47535,5KtFijRDUJIyIsqEp8xUnb,Los Prisioneros,Pateando Piedras,Independencia Cultural,39,272800,False,0.837,0.475,0,-13.055,1,0.11,0.0721,0.00129,0.0412,0.805,142.656,4,hard-rock
2536,47536,0uPCCa70CruViP9HTpR4ZS,Charlie Brown Jr.,Imunidade Musical,O Futuro É Um Labirinto Pra Quem Não Sabe O Que Quer,39,179360,False,0.521,0.962,6,-3.283,0,0.161,0.291,0.0,0.0633,0.711,158.789,4,hard-rock
2537,47537,4fdhVSIdZv0eB67sX2TDCv,Böhse Onkelz,Weiß,Das Wunder der Persönlichkeit,39,314666,False,0.572,0.669,0,-12.087,1,0.0481,0.0117,0.0,0.111,0.632,136.114,4,hard-rock
2538,47538,3hjotkIscst2YgMWujDJ3P,Charlie Brown Jr.,Transpiração Continua Prolongada,Sheik,39,171333,False,0.852,0.859,10,-3.214,0,0.0656,0.153,0.000921,0.136,0.914,108.345,4,hard-rock
2539,47539,52VZR0uCDHuiyLpkgA84d8,Fiskales Ad-Hok,Traga!,No Estar Aquí,40,179666,False,0.266,0.982,7,-6.543,0,0.0779,0.00273,0.00876,0.0968,0.557,165.896,4,hard-rock
2540,47540,7bDVcyCsENX57qgjk2twzU,Hanoi Rocks,Two Steps From The Move,Up Around The Bend,38,188306,False,0.464,0.927,7,-4.514,1,0.0697,0.00677,2.71e-06,0.366,0.718,140.108,4,hard-rock
2541,47541,2wZ99JXUqr6uoEcWbEZVbf,Titãs,Acústico MTV,Nem Cinco Minutos Guardados - Ao Vivo,39,245933,False,0.387,0.694,11,-9.23,1,0.0576,0.597,0.0,0.734,0.708,133.022,4,hard-rock
2542,47542,3enLmvppgGgo2AGl5whW0m,Matanza,Odiosa Natureza Humana,Em Respeito Ao Vício,39,163600,False,0.335,0.998,11,-3.384,0,0.173,0.00108,2.18e-06,0.252,0.149,171.075,4,hard-rock
2543,47543,3fPCgkC6BsI8AHyKc9XLL0,Matanza,Odiosa Natureza Humana,"Carvão, Enxofre e Salitre",40,181733,False,0.275,0.992,5,-3.697,1,0.144,0.0019,0.0,0.249,0.302,93.054,4,hard-rock
2544,47544,1LcnI3qjdUdJTml8zX1bAN,Matanza,Pior Cenário Possível,A Sua Assinatura,40,208373,False,0.438,0.979,2,-6.131,1,0.0912,0.00108,2.63e-05,0.0836,0.692,176.127,4,hard-rock
2545,47545,6cpbVrZueaJIklHRs9cGFI,Planet Hemp,Usuário,Phunky Buddha,39,170040,False,0.386,0.825,11,-8.881,1,0.277,0.00159,2.66e-06,0.641,0.253,188.962,3,hard-rock
2546,47546,7ejyUCWw9t9AbeOrCj5p7t,Matanza,Pior Cenário Possível,"O Que Está Feito, Está Feito",39,160626,False,0.404,0.979,9,-5.348,0,0.0551,0.00148,1.41e-05,0.0818,0.686,135.898,4,hard-rock
2547,47547,2Fpbt4UYV8mYYNOlq5Imor,Planet Hemp,A Invasão do Sagaz Homem Fumaça,Raprockandrollpsicodeliahardcoragga,40,233373,False,0.639,0.886,1,-4.982,1,0.387,0.0413,0.0,0.212,0.837,99.512,4,hard-rock
2548,47548,5qOolZ12Z4kucBfKlUJeYp,Raimundos,Acústico - Ao Vivo,Palhas do Coqueiro - Ao Vivo | Acústico,39,178357,False,0.38,0.966,5,-3.591,0,0.141,0.219,1.72e-06,0.883,0.406,131.567,4,hard-rock
2549,47549,2fB4EWHpiADO2Bv2Dzenmi,Raimundos,Acústico - Ao Vivo,Papeau Nuck Doe - Ao Vivo | Acústico,40,130116,False,0.472,0.965,1,-2.9,1,0.101,0.103,0.0,0.835,0.83,176.062,4,hard-rock
2550,47550,4LxrmBgBLQc2oU60r6cBPW,Mr. Big,"Big, Bigger, Biggest! The Best Of Mr. Big",Wild World,51,208506,False,0.567,0.774,5,-5.14,1,0.0341,0.262,0.0,0.293,0.608,71.902,4,hard-rock
2551,47551,57ebBLITHpRgRKGrlbxMZS,Journey,Frontiers,Faithfully,68,267080,False,0.202,0.644,11,-5.212,1,0.0324,0.0979,0.0,0.109,0.252,85.04,5,hard-rock
2552,47552,6w2q9iV3oJAjcN8cPKNT4a,Gotthard,Homerun,Heaven,46,273533,False,0.478,0.683,5,-6.602,1,0.0317,0.124,0.0,0.138,0.312,147.995,4,hard-rock
2553,47553,0NNep3grWO95CVGp04gMM4,Joe Satriani,Surfing With The Alien,"Always with Me, Always with You",52,202533,False,0.575,0.295,11,-12.584,1,0.0326,0.484,0.703,0.0639,0.394,144.366,3,hard-rock
2554,47554,1QLyDdhB9gmxbGv0K1kFyT,Scorpions,Stranger Things (Soundtrack from the Netflix Original Series),Rock You Like a Hurricane - 2011,63,254346,False,0.584,0.833,11,-5.824,1,0.0358,0.000265,0.00595,0.32,0.671,124.018,4,hard-rock
2555,47555,3439OLNIeD3y68kVuoZUO5,Mötley Crüe,"Girls, Girls, Girls","Girls, Girls, Girls",26,270533,False,0.599,0.922,7,-4.887,1,0.0739,0.025,5.82e-05,0.356,0.514,140.098,4,hard-rock
2556,47556,1pTw2cNrp9L3esxLAvWnN2,Journey,Frontiers,Separate Ways (Worlds Apart),62,323666,False,0.467,0.943,0,-5.626,1,0.0576,0.0189,4.51e-06,0.216,0.453,131.536,4,hard-rock
2557,47557,2uuMXKKmdXrY2XxsqTsGp0,Led Zeppelin,Mothership (Remastered),Immigrant Song - Remaster,57,146746,False,0.567,0.931,11,-10.361,1,0.0544,0.0119,0.159,0.342,0.623,112.948,4,hard-rock
2558,47558,7FtRUrOEDUHTvenvp1BqZo,Rainbow,Ritchie Blackmore's Rainbow,Catch The Rainbow,58,396466,False,0.32,0.412,4,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,4,hard-rock
2559,47559,7dEKwMoUZCpvUFLLuJQjju,KISS,KISS 40,I Was Made For Lovin' You - Single Mix,63,241106,False,0.708,0.856,9,-5.4,1,0.0537,0.0287,8.46e-05,0.0727,0.902,128.518,4,hard-rock
2560,47560,6Nm8h73ycDG2saCnZV8poF,Rob Zombie,Hellbilly Deluxe,Dragula,76,222826,False,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,4,hard-rock
2561,47561,5S1TBgi9opW9tmK7aXaZyq,Europe,The Final Countdown (Remixed),The Final Countdown - Remixed,50,297797,False,0.451,0.897,5,-5.19,0,0.0518,0.0117,0.00391,0.284,0.555,119.084,4,hard-rock
2562,47562,6rvldt6EoZwzogApECUCwd,AC/DC,Who Made Who,Who Made Who,66,207146,False,0.514,0.825,0,-5.135,1,0.0487,0.000286,0.293,0.607,0.655,125.274,4,hard-rock
2563,47563,6qLEOZvf5gI7kWE63JE7p3,Stone Temple Pilots,Purple (2019 Remaster),Interstate Love Song - 2019 Remaster,73,194853,False,0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,4,hard-rock
2564,47564,6ap82DD5UEs3e63CqGiioP,Bonfire,You Make Me Feel - The Ballads,You Make Me Feel,52,284440,False,0.461,0.52,6,-7.049,0,0.0325,0.00321,0.0183,0.134,0.256,124.937,4,hard-rock
2565,47565,4YsgFGkP1KeSFDWfZqVioX,Iron Maiden,Dance of Death (2015 Remaster),Dance of Death - 2015 Remaster,55,516426,False,0.311,0.876,4,-5.115,0,0.0936,0.0466,0.00442,0.134,0.296,124.584,4,hard-rock
2566,47566,6kooDsorCpWVMGc994XjWN,Ram Jam,Ram Jam,Black Betty,72,238973,False,0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,4,hard-rock
